df_dtc,df_dtc,df_dtc,df_dtc,df_dtc,df_dtc,df_bamh_T0,df_bamh_T0,df_bamh_T0,df_bamh_T0,df_bamh_T0,df_bamh_T0,df_bamh_T4,df_bamh_T4,df_bamh_T4,df_bamh_T4,df_bamh_T4,df_bamh_T4,df_bamh_GT4AT2,df_bamh_GT4AT2,df_bamh_GT4AT2,df_bamh_GT4AT2,df_bamh_GT4AT2,df_bamh_GT4AT2
Date,Observation Type,Nobs,Jo,Jo/n,Iter,Date,Observation Type,Nobs,Jo,Jo/n,Iter,Date,Observation Type,Nobs,Jo,Jo/n,Iter,Date,Observation Type,Nobs,Jo,Jo/n,Iter
2023-02-18 12:00:00,moisture,21070,4369.367078576,0.207,OMA (2nd INNER LOOP),2023-02-18 12:00:00,moisture,21070,3994.514384981649,0.19,OMA (2nd INNER LOOP),2023-02-18 12:00:00,moisture,21070,2143.1925612320642,0.102,OMA (2nd INNER LOOP),2023-02-18 12:00:00,moisture,21070,1287.6274592268255,0.061,OMA (2nd INNER LOOP)
2023-02-18 12:00:00,gps,286178,336933.31248346536,1.177,OMA (2nd INNER LOOP),2023-02-18 12:00:00,gps,286582,359617.9268994372,1.255,OMA (2nd INNER LOOP),2023-02-18 12:00:00,gps,288712,281741.50864539575,0.976,OMA (2nd INNER LOOP),2023-02-18 12:00:00,gps,289740,221854.1540452815,0.766,OMA (2nd INNER LOOP)
2023-02-18 12:00:00,radiance,183825,59327.75306775279,0.323,OMA (2nd INNER LOOP),2023-02-18 12:00:00,radiance,183465,61694.27019732708,0.336,OMA (2nd INNER LOOP),2023-02-18 12:00:00,radiance,183448,59886.17373161213,0.326,OMA (2nd INNER LOOP),2023-02-18 12:00:00,radiance,183594,58829.48923076332,0.32,OMA (2nd INNER LOOP)
2023-02-18 12:00:00,Jo Global,853501,600720.4521208762,0.704,OMA (2nd INNER LOOP),2023-02-18 12:00:00,Jo Global,853397,618780.9574221311,0.725,OMA (2nd INNER LOOP),2023-02-18 12:00:00,Jo Global,855966,502941.54024232936,0.588,OMA (2nd INNER LOOP),2023-02-18 12:00:00,Jo Global,857339,418329.6648776692,0.488,OMA (2nd INNER LOOP)
2023-02-18 12:00:00,surface pressure,106064,19117.917747864398,0.18,OMA (AFTER 2nd OUTER LOOP),2023-02-18 12:00:00,surface pressure,106059,18937.384926312523,0.179,OMA (AFTER 2nd OUTER LOOP),2023-02-18 12:00:00,surface pressure,106099,15908.063848424928,0.15,OMA (AFTER 2nd OUTER LOOP),2023-02-18 12:00:00,surface pressure,106125,14042.199403325492,0.132,OMA (AFTER 2nd OUTER LOOP)
2023-02-18 12:00:00,temperature,54814,44518.69867811606,0.812,OMA (AFTER 2nd OUTER LOOP),2023-02-18 12:00:00,temperature,54821,40464.19908493122,0.738,OMA (AFTER 2nd OUTER LOOP),2023-02-18 12:00:00,temperature,54832,31200.567324723364,0.569,OMA (AFTER 2nd OUTER LOOP),2023-02-18 12:00:00,temperature,54833,24868.128604286598,0.454,OMA (AFTER 2nd OUTER LOOP)
2023-02-18 12:00:00,wind,201622,135997.68609931174,0.675,OMA (AFTER 2nd OUTER LOOP),2023-02-18 12:00:00,wind,201710,133141.6778056908,0.66,OMA (AFTER 2nd OUTER LOOP),2023-02-18 12:00:00,wind,202022,110913.1156200215,0.549,OMA (AFTER 2nd OUTER LOOP),2023-02-18 12:00:00,wind,202174,97145.28719708338,0.481,OMA (AFTER 2nd OUTER LOOP)
2023-02-18 12:00:00,moisture,21070,4430.052072936942,0.21,OMA (AFTER 2nd OUTER LOOP),2023-02-18 12:00:00,moisture,21070,4034.6008630797032,0.191,OMA (AFTER 2nd OUTER LOOP),2023-02-18 12:00:00,moisture,21070,2255.424660604283,0.107,OMA (AFTER 2nd OUTER LOOP),2023-02-18 12:00:00,moisture,21070,1440.745284782256,0.068,OMA (AFTER 2nd OUTER LOOP)
2023-02-18 12:00:00,gps,289189,348939.9851811478,1.207,OMA (AFTER 2nd OUTER LOOP),2023-02-18 12:00:00,gps,289652,374219.27094100864,1.292,OMA (AFTER 2nd OUTER LOOP),2023-02-18 12:00:00,gps,292324,296669.69055661274,1.015,OMA (AFTER 2nd OUTER LOOP),2023-02-18 12:00:00,gps,293828,237922.5146071805,0.81,OMA (AFTER 2nd OUTER LOOP)
2023-02-18 12:00:00,radiance,184724,59956.03702203755,0.325,OMA (AFTER 2nd OUTER LOOP),2023-02-18 12:00:00,radiance,183840,62530.555639166654,0.34,OMA (AFTER 2nd OUTER LOOP),2023-02-18 12:00:00,radiance,183920,60587.00491289975,0.329,OMA (AFTER 2nd OUTER LOOP),2023-02-18 12:00:00,radiance,184243,59721.011203375114,0.324,OMA (AFTER 2nd OUTER LOOP)
2023-02-18 12:00:00,Jo Global,857483,612960.3768014145,0.715,OMA (AFTER 2nd OUTER LOOP),2023-02-18 12:00:00,Jo Global,857152,633327.6892601895,0.739,OMA (AFTER 2nd OUTER LOOP),2023-02-18 12:00:00,Jo Global,860267,517533.8669232866,0.602,OMA (AFTER 2nd OUTER LOOP),2023-02-18 12:00:00,Jo Global,862273,435139.8863000333,0.505,OMA (AFTER 2nd OUTER LOOP)
2023-02-18 18:00:00,surface pressure,103442,36360.26482650103,0.352,OMF,2023-02-18 18:00:00,surface pressure,103429,37074.85133368501,0.358,OMF,2023-02-18 18:00:00,surface pressure,103453,37245.31456270051,0.36,OMF,2023-02-18 18:00:00,surface pressure,103364,42332.40305866653,0.41,OMF
2023-02-18 18:00:00,temperature,23830,6125.618230324023,0.257,OMF,2023-02-18 18:00:00,temperature,23828,5652.751340109988,0.237,OMF,2023-02-18 18:00:00,temperature,23830,5716.455485432045,0.24,OMF,2023-02-18 18:00:00,temperature,23827,6150.735627717196,0.258,OMF
2023-02-18 18:00:00,wind,99072,46203.806977324224,0.466,OMF,2023-02-18 18:00:00,wind,99082,46209.69937560898,0.466,OMF,2023-02-18 18:00:00,wind,99164,46530.48560874981,0.469,OMF,2023-02-18 18:00:00,wind,98826,48549.80700373044,0.491,OMF
2023-02-18 18:00:00,moisture,7919,2866.1565166569167,0.362,OMF,2023-02-18 18:00:00,moisture,7917,2790.2181217145485,0.352,OMF,2023-02-18 18:00:00,moisture,7918,2768.691152901855,0.35,OMF,2023-02-18 18:00:00,moisture,7919,2774.368493862213,0.35,OMF
2023-02-18 18:00:00,gps,292417,601269.071915235,2.056,OMF,2023-02-18 18:00:00,gps,292091,599438.811546838,2.052,OMF,2023-02-18 18:00:00,gps,292152,611160.5360380051,2.092,OMF,2023-02-18 18:00:00,gps,291422,658662.7114326919,2.26,OMF
2023-02-18 18:00:00,radiance,182100,125287.5610587004,0.688,OMF,2023-02-18 18:00:00,radiance,181928,139812.85644139966,0.769,OMF,2023-02-18 18:00:00,radiance,180963,150196.33129570735,0.83,OMF,2023-02-18 18:00:00,radiance,180071,166190.80954066006,0.923,OMF
2023-02-18 18:00:00,Jo Global,708780,818112.4795247416,1.154,OMF,2023-02-18 18:00:00,Jo Global,708275,830979.1881593562,1.173,OMF,2023-02-18 18:00:00,Jo Global,707480,853617.8141434967,1.207,OMF,2023-02-18 18:00:00,Jo Global,705429,924660.8351573284,1.311,OMF
2023-02-18 18:00:00,surface pressure,103442,36360.26482650103,0.352,OMF (1st INNER LOOP),2023-02-18 18:00:00,surface pressure,103429,37074.85133368501,0.358,OMF (1st INNER LOOP),2023-02-18 18:00:00,surface pressure,103453,37245.31456270051,0.36,OMF (1st INNER LOOP),2023-02-18 18:00:00,surface pressure,103364,42332.40305866653,0.41,OMF (1st INNER LOOP)
2023-02-18 18:00:00,temperature,23830,6125.618230324023,0.257,OMF (1st INNER LOOP),2023-02-18 18:00:00,temperature,23828,5652.751340109988,0.237,OMF (1st INNER LOOP),2023-02-18 18:00:00,temperature,23830,5716.455485432045,0.24,OMF (1st INNER LOOP),2023-02-18 18:00:00,temperature,23827,6150.735627717196,0.258,OMF (1st INNER LOOP)
2023-02-18 18:00:00,wind,99072,46203.806977324224,0.466,OMF (1st INNER LOOP),2023-02-18 18:00:00,wind,99082,46209.69937560898,0.466,OMF (1st INNER LOOP),2023-02-18 18:00:00,wind,99164,46530.48560874981,0.469,OMF (1st INNER LOOP),2023-02-18 18:00:00,wind,98826,48549.80700373044,0.491,OMF (1st INNER LOOP)
2023-02-18 18:00:00,moisture,7919,2866.1565166569167,0.362,OMF (1st INNER LOOP),2023-02-18 18:00:00,moisture,7917,2790.2181217145485,0.352,OMF (1st INNER LOOP),2023-02-18 18:00:00,moisture,7918,2768.691152901855,0.35,OMF (1st INNER LOOP),2023-02-18 18:00:00,moisture,7919,2774.368493862213,0.35,OMF (1st INNER LOOP)
2023-02-18 18:00:00,gps,292417,601269.071915235,2.056,OMF (1st INNER LOOP),2023-02-18 18:00:00,gps,292091,599438.811546838,2.052,OMF (1st INNER LOOP),2023-02-18 18:00:00,gps,292152,611160.5360380051,2.092,OMF (1st INNER LOOP),2023-02-18 18:00:00,gps,291422,658662.7114326919,2.26,OMF (1st INNER LOOP)
2023-02-18 18:00:00,radiance,182100,125287.5610587004,0.688,OMF (1st INNER LOOP),2023-02-18 18:00:00,radiance,181928,139812.85644139966,0.769,OMF (1st INNER LOOP),2023-02-18 18:00:00,radiance,180963,150196.33129570735,0.83,OMF (1st INNER LOOP),2023-02-18 18:00:00,radiance,180071,166190.80954066006,0.923,OMF (1st INNER LOOP)
2023-02-18 18:00:00,Jo Global,708780,818112.4795247416,1.154,OMF (1st INNER LOOP),2023-02-18 18:00:00,Jo Global,708275,830979.1881593562,1.173,OMF (1st INNER LOOP),2023-02-18 18:00:00,Jo Global,707480,853617.8141434967,1.207,OMF (1st INNER LOOP),2023-02-18 18:00:00,Jo Global,705429,924660.8351573284,1.311,OMF (1st INNER LOOP)
2023-02-18 18:00:00,surface pressure,103442,19961.249315008477,0.193,OMF (2nd INNER LOOP),2023-02-18 18:00:00,surface pressure,103429,21331.822305129936,0.206,OMF (2nd INNER LOOP),2023-02-18 18:00:00,surface pressure,103453,17782.49319617306,0.172,OMF (2nd INNER LOOP),2023-02-18 18:00:00,surface pressure,103364,15403.323838238837,0.149,OMF (2nd INNER LOOP)
2023-02-18 18:00:00,temperature,23830,4835.075089665516,0.203,OMF (2nd INNER LOOP),2023-02-18 18:00:00,temperature,23828,4118.831556614589,0.173,OMF (2nd INNER LOOP),2023-02-18 18:00:00,temperature,23830,3155.5762814402246,0.132,OMF (2nd INNER LOOP),2023-02-18 18:00:00,temperature,23827,2579.967551479241,0.108,OMF (2nd INNER LOOP)
2023-02-18 18:00:00,wind,99072,32950.11340728193,0.333,OMF (2nd INNER LOOP),2023-02-18 18:00:00,wind,99082,32122.71301405472,0.324,OMF (2nd INNER LOOP),2023-02-18 18:00:00,wind,99164,27560.58223746437,0.278,OMF (2nd INNER LOOP),2023-02-18 18:00:00,wind,98826,23998.65215641575,0.243,OMF (2nd INNER LOOP)
2023-02-18 18:00:00,moisture,7919,1766.9651576988776,0.223,OMF (2nd INNER LOOP),2023-02-18 18:00:00,moisture,7917,1573.9007314883875,0.199,OMF (2nd INNER LOOP),2023-02-18 18:00:00,moisture,7918,1108.549027858762,0.14,OMF (2nd INNER LOOP),2023-02-18 18:00:00,moisture,7919,681.2580545635047,0.086,OMF (2nd INNER LOOP)
2023-02-18 18:00:00,gps,292417,453952.11593448446,1.552,OMF (2nd INNER LOOP),2023-02-18 18:00:00,gps,292091,478107.94652068,1.637,OMF (2nd INNER LOOP),2023-02-18 18:00:00,gps,292152,398300.6223377804,1.363,OMF (2nd INNER LOOP),2023-02-18 18:00:00,gps,291422,329859.4037994963,1.132,OMF (2nd INNER LOOP)
2023-02-18 18:00:00,radiance,182100,64694.570287533585,0.355,OMF (2nd INNER LOOP),2023-02-18 18:00:00,radiance,181928,68912.0632830749,0.379,OMF (2nd INNER LOOP),2023-02-18 18:00:00,radiance,180963,65132.7607687414,0.36,OMF (2nd INNER LOOP),2023-02-18 18:00:00,radiance,180071,63646.488628156185,0.353,OMF (2nd INNER LOOP)
2023-02-18 18:00:00,Jo Global,708780,578160.0891916729,0.816,OMF (2nd INNER LOOP),2023-02-18 18:00:00,Jo Global,708275,606167.2774110425,0.856,OMF (2nd INNER LOOP),2023-02-18 18:00:00,Jo Global,707480,513040.5838494582,0.725,OMF (2nd INNER LOOP),2023-02-18 18:00:00,Jo Global,705429,436169.0940283498,0.618,OMF (2nd INNER LOOP)
2023-02-18 18:00:00,surface pressure,103676,21994.379403042105,0.212,OMA (AFTER 1st OUTER LOOP),2023-02-18 18:00:00,surface pressure,103629,22825.768757801616,0.22,OMA (AFTER 1st OUTER LOOP),2023-02-18 18:00:00,surface pressure,103689,19714.429505506097,0.19,OMA (AFTER 1st OUTER LOOP),2023-02-18 18:00:00,surface pressure,103681,17693.589421970577,0.171,OMA (AFTER 1st OUTER LOOP)
2023-02-18 18:00:00,temperature,23821,5711.286970450067,0.24,OMA (AFTER 1st OUTER LOOP),2023-02-18 18:00:00,temperature,23827,5365.024023213386,0.225,OMA (AFTER 1st OUTER LOOP),2023-02-18 18:00:00,temperature,23830,3998.0692120794192,0.168,OMA (AFTER 1st OUTER LOOP),2023-02-18 18:00:00,temperature,23830,3103.6194698792942,0.13,OMA (AFTER 1st OUTER LOOP)
2023-02-18 18:00:00,wind,99390,34069.34556058271,0.343,OMA (AFTER 1st OUTER LOOP),2023-02-18 18:00:00,wind,99384,33294.83193296605,0.335,OMA (AFTER 1st OUTER LOOP),2023-02-18 18:00:00,wind,99632,28661.4376917294,0.288,OMA (AFTER 1st OUTER LOOP),2023-02-18 18:00:00,wind,99632,25475.16626379393,0.256,OMA (AFTER 1st OUTER LOOP)
2023-02-18 18:00:00,moisture,7931,2107.4658793031304,0.266,OMA (AFTER 1st OUTER LOOP),2023-02-18 18:00:00,moisture,7933,1756.5688213907342,0.221,OMA (AFTER 1st OUTER LOOP),2023-02-18 18:00:00,moisture,7933,1142.893501657835,0.144,OMA (AFTER 1st OUTER LOOP),2023-02-18 18:00:00,moisture,7933,816.898860286376,0.103,OMA (AFTER 1st OUTER LOOP)
2023-02-18 18:00:00,gps,296836,476218.8810142748,1.604,OMA (AFTER 1st OUTER LOOP),2023-02-18 18:00:00,gps,296879,499963.1770027035,1.684,OMA (AFTER 1st OUTER LOOP),2023-02-18 18:00:00,gps,299360,427446.79749635176,1.428,OMA (AFTER 1st OUTER LOOP),2023-02-18 18:00:00,gps,300697,369507.19502062694,1.229,OMA (AFTER 1st OUTER LOOP)
2023-02-18 18:00:00,radiance,182909,67336.33857926396,0.368,OMA (AFTER 1st OUTER LOOP),2023-02-18 18:00:00,radiance,184250,73104.5289692092,0.397,OMA (AFTER 1st OUTER LOOP),2023-02-18 18:00:00,radiance,184200,70250.3253370952,0.381,OMA (AFTER 1st OUTER LOOP),2023-02-18 18:00:00,radiance,184727,70061.3029704395,0.379,OMA (AFTER 1st OUTER LOOP)
2023-02-18 18:00:00,Jo Global,714563,607437.6974069168,0.85,OMA (AFTER 1st OUTER LOOP),2023-02-18 18:00:00,Jo Global,715902,636309.8995072845,0.889,OMA (AFTER 1st OUTER LOOP),2023-02-18 18:00:00,Jo Global,718644,551213.9527444197,0.767,OMA (AFTER 1st OUTER LOOP),2023-02-18 18:00:00,Jo Global,720500,486657.7720069966,0.675,OMA (AFTER 1st OUTER LOOP)
2023-02-18 18:00:00,surface pressure,103676,21994.379403042105,0.212,OMA (1st INNER LOOP),2023-02-18 18:00:00,surface pressure,103629,22825.768757801616,0.22,OMA (1st INNER LOOP),2023-02-18 18:00:00,surface pressure,103689,19714.429505506097,0.19,OMA (1st INNER LOOP),2023-02-18 18:00:00,surface pressure,103681,17693.589421970577,0.171,OMA (1st INNER LOOP)
2023-02-18 18:00:00,temperature,23821,5711.286970450067,0.24,OMA (1st INNER LOOP),2023-02-18 18:00:00,temperature,23827,5365.024023213386,0.225,OMA (1st INNER LOOP),2023-02-18 18:00:00,temperature,23830,3998.0692120794192,0.168,OMA (1st INNER LOOP),2023-02-18 18:00:00,temperature,23830,3103.6194698792942,0.13,OMA (1st INNER LOOP)
2023-02-18 18:00:00,wind,99390,34069.34556058271,0.343,OMA (1st INNER LOOP),2023-02-18 18:00:00,wind,99384,33294.83193296605,0.335,OMA (1st INNER LOOP),2023-02-18 18:00:00,wind,99632,28661.4376917294,0.288,OMA (1st INNER LOOP),2023-02-18 18:00:00,wind,99632,25475.16626379393,0.256,OMA (1st INNER LOOP)
2023-02-18 18:00:00,moisture,7931,2107.4658793031304,0.266,OMA (1st INNER LOOP),2023-02-18 18:00:00,moisture,7933,1756.5688213907342,0.221,OMA (1st INNER LOOP),2023-02-18 18:00:00,moisture,7933,1142.893501657835,0.144,OMA (1st INNER LOOP),2023-02-18 18:00:00,moisture,7933,816.898860286376,0.103,OMA (1st INNER LOOP)
2023-02-18 18:00:00,gps,296836,476218.8810142748,1.604,OMA (1st INNER LOOP),2023-02-18 18:00:00,gps,296879,499963.1770027035,1.684,OMA (1st INNER LOOP),2023-02-18 18:00:00,gps,299360,427446.79749635176,1.428,OMA (1st INNER LOOP),2023-02-18 18:00:00,gps,300697,369507.19502062694,1.229,OMA (1st INNER LOOP)
2023-02-18 18:00:00,radiance,182909,67336.33857926396,0.368,OMA (1st INNER LOOP),2023-02-18 18:00:00,radiance,184250,73104.5289692092,0.397,OMA (1st INNER LOOP),2023-02-18 18:00:00,radiance,184200,70250.3253370952,0.381,OMA (1st INNER LOOP),2023-02-18 18:00:00,radiance,184727,70061.3029704395,0.379,OMA (1st INNER LOOP)
2023-02-18 18:00:00,Jo Global,714563,607437.6974069168,0.85,OMA (1st INNER LOOP),2023-02-18 18:00:00,Jo Global,715902,636309.8995072845,0.889,OMA (1st INNER LOOP),2023-02-18 18:00:00,Jo Global,718644,551213.9527444197,0.767,OMA (1st INNER LOOP),2023-02-18 18:00:00,Jo Global,720500,486657.7720069966,0.675,OMA (1st INNER LOOP)
2023-02-18 18:00:00,surface pressure,103676,18468.37077989806,0.178,OMA (2nd INNER LOOP),2023-02-18 18:00:00,surface pressure,103629,18138.596972679767,0.175,OMA (2nd INNER LOOP),2023-02-18 18:00:00,surface pressure,103689,15446.68724550261,0.149,OMA (2nd INNER LOOP),2023-02-18 18:00:00,surface pressure,103681,13302.445757585461,0.128,OMA (2nd INNER LOOP)
2023-02-18 18:00:00,temperature,23821,5313.219763117588,0.223,OMA (2nd INNER LOOP),2023-02-18 18:00:00,temperature,23827,4847.912510691455,0.203,OMA (2nd INNER LOOP),2023-02-18 18:00:00,temperature,23830,2853.521222440601,0.12,OMA (2nd INNER LOOP),2023-02-18 18:00:00,temperature,23830,1909.395351810938,0.08,OMA (2nd INNER LOOP)
2023-02-18 18:00:00,wind,99390,29817.722909388984,0.3,OMA (2nd INNER LOOP),2023-02-18 18:00:00,wind,99384,28642.77821736178,0.288,OMA (2nd INNER LOOP),2023-02-18 18:00:00,wind,99632,24215.969518884,0.243,OMA (2nd INNER LOOP),2023-02-18 18:00:00,wind,99632,20926.327797015038,0.21,OMA (2nd INNER LOOP)
2023-02-18 18:00:00,moisture,7931,1962.740300729505,0.247,OMA (2nd INNER LOOP),2023-02-18 18:00:00,moisture,7933,1550.9829771273623,0.196,OMA (2nd INNER LOOP),2023-02-18 18:00:00,moisture,7933,855.3845353134697,0.108,OMA (2nd INNER LOOP),2023-02-18 18:00:00,moisture,7933,417.0737371932286,0.053,OMA (2nd INNER LOOP)
2023-02-18 18:00:00,gps,296836,378194.2368737027,1.274,OMA (2nd INNER LOOP),2023-02-18 18:00:00,gps,296879,401490.9300115464,1.352,OMA (2nd INNER LOOP),2023-02-18 18:00:00,gps,299360,314553.3991150598,1.051,OMA (2nd INNER LOOP),2023-02-18 18:00:00,gps,300697,249593.40029683404,0.83,OMA (2nd INNER LOOP)
2023-02-18 18:00:00,radiance,182909,58473.582303960415,0.32,OMA (2nd INNER LOOP),2023-02-18 18:00:00,radiance,184250,60488.76556221258,0.328,OMA (2nd INNER LOOP),2023-02-18 18:00:00,radiance,184200,58313.06782436726,0.317,OMA (2nd INNER LOOP),2023-02-18 18:00:00,radiance,184727,57219.55514859819,0.31,OMA (2nd INNER LOOP)
2023-02-18 18:00:00,Jo Global,714563,492229.8729307973,0.689,OMA (2nd INNER LOOP),2023-02-18 18:00:00,Jo Global,715902,515159.9662516194,0.72,OMA (2nd INNER LOOP),2023-02-18 18:00:00,Jo Global,718644,416238.02946156776,0.579,OMA (2nd INNER LOOP),2023-02-18 18:00:00,Jo Global,720500,343368.1980890369,0.477,OMA (2nd INNER LOOP)
2023-02-18 18:00:00,surface pressure,103639,18503.97334366172,0.179,OMA (AFTER 2nd OUTER LOOP),2023-02-18 18:00:00,surface pressure,103638,18491.028859156602,0.178,OMA (AFTER 2nd OUTER LOOP),2023-02-18 18:00:00,surface pressure,103664,15400.486734664892,0.149,OMA (AFTER 2nd OUTER LOOP),2023-02-18 18:00:00,surface pressure,103668,13147.281727608379,0.127,OMA (AFTER 2nd OUTER LOOP)
2023-02-18 18:00:00,temperature,23809,5053.006827643662,0.212,OMA (AFTER 2nd OUTER LOOP),2023-02-18 18:00:00,temperature,23821,4628.203682729102,0.194,OMA (AFTER 2nd OUTER LOOP),2023-02-18 18:00:00,temperature,23830,2899.4297647460976,0.122,OMA (AFTER 2nd OUTER LOOP),2023-02-18 18:00:00,temperature,23830,1934.6190860126046,0.081,OMA (AFTER 2nd OUTER LOOP)
2023-02-18 18:00:00,wind,99464,29704.33450914864,0.299,OMA (AFTER 2nd OUTER LOOP),2023-02-18 18:00:00,wind,99528,28633.683030984263,0.288,OMA (AFTER 2nd OUTER LOOP),2023-02-18 18:00:00,wind,99722,24172.73192121445,0.242,OMA (AFTER 2nd OUTER LOOP),2023-02-18 18:00:00,wind,99686,20579.599220697844,0.206,OMA (AFTER 2nd OUTER LOOP)
2023-02-18 18:00:00,moisture,7917,1615.8824331853173,0.204,OMA (AFTER 2nd OUTER LOOP),2023-02-18 18:00:00,moisture,7919,1596.0052989247797,0.202,OMA (AFTER 2nd OUTER LOOP),2023-02-18 18:00:00,moisture,7931,1231.1207310667637,0.155,OMA (AFTER 2nd OUTER LOOP),2023-02-18 18:00:00,moisture,7933,438.1291423403542,0.055,OMA (AFTER 2nd OUTER LOOP)
2023-02-18 18:00:00,gps,299969,394867.0412670234,1.316,OMA (AFTER 2nd OUTER LOOP),2023-02-18 18:00:00,gps,300109,417240.33278986457,1.39,OMA (AFTER 2nd OUTER LOOP),2023-02-18 18:00:00,gps,303379,335396.2866706595,1.106,OMA (AFTER 2nd OUTER LOOP),2023-02-18 18:00:00,gps,305346,273407.9911752627,0.895,OMA (AFTER 2nd OUTER LOOP)
2023-02-18 18:00:00,radiance,184097,59027.19557492395,0.321,OMA (AFTER 2nd OUTER LOOP),2023-02-18 18:00:00,radiance,184799,61349.525830898965,0.332,OMA (AFTER 2nd OUTER LOOP),2023-02-18 18:00:00,radiance,185016,59207.45844088331,0.32,OMA (AFTER 2nd OUTER LOOP),2023-02-18 18:00:00,radiance,185425,58097.313658400075,0.313,OMA (AFTER 2nd OUTER LOOP)
2023-02-18 18:00:00,Jo Global,718895,508771.4339555867,0.708,OMA (AFTER 2nd OUTER LOOP),2023-02-18 18:00:00,Jo Global,719814,531938.7794925583,0.739,OMA (AFTER 2nd OUTER LOOP),2023-02-18 18:00:00,Jo Global,723542,438307.51426323503,0.606,OMA (AFTER 2nd OUTER LOOP),2023-02-18 18:00:00,Jo Global,725888,367604.934010322,0.506,OMA (AFTER 2nd OUTER LOOP)
2023-02-19 00:00:00,surface pressure,102461,40689.066330474656,0.397,OMF,2023-02-19 00:00:00,surface pressure,102480,35445.01116569409,0.346,OMF,2023-02-19 00:00:00,surface pressure,102528,38211.0786503356,0.373,OMF,2023-02-19 00:00:00,surface pressure,102433,44631.54111017792,0.436,OMF
2023-02-19 00:00:00,temperature,55885,81595.09559225358,1.46,OMF,2023-02-19 00:00:00,temperature,55892,79260.4755457517,1.418,OMF,2023-02-19 00:00:00,temperature,55893,83523.60941825307,1.494,OMF,2023-02-19 00:00:00,temperature,55891,99873.4629687787,1.787,OMF
2023-02-19 00:00:00,wind,167620,214354.87186332527,1.279,OMF,2023-02-19 00:00:00,wind,167550,208521.12078762118,1.245,OMF,2023-02-19 00:00:00,wind,167522,213905.33071616414,1.277,OMF,2023-02-19 00:00:00,wind,167426,239526.96526971128,1.431,OMF
2023-02-19 00:00:00,moisture,22004,11655.338155714438,0.53,OMF,2023-02-19 00:00:00,moisture,22005,12318.778775544604,0.56,OMF,2023-02-19 00:00:00,moisture,22005,11591.37646108051,0.527,OMF,2023-02-19 00:00:00,moisture,22005,12556.271826196902,0.571,OMF
2023-02-19 00:00:00,gps,302563,680958.3874284172,2.251,OMF,2023-02-19 00:00:00,gps,302449,670805.1052491997,2.218,OMF,2023-02-19 00:00:00,gps,302419,691130.8764918112,2.285,OMF,2023-02-19 00:00:00,gps,300782,745175.7339488142,2.477,OMF
2023-02-19 00:00:00,radiance,178426,137281.7310606394,0.769,OMF,2023-02-19 00:00:00,radiance,177448,139645.28990473575,0.787,OMF,2023-02-19 00:00:00,radiance,176093,155009.1160550461,0.88,OMF,2023-02-19 00:00:00,radiance,174144,172171.37875815245,0.989,OMF
2023-02-19 00:00:00,Jo Global,828959,1166534.4904308247,1.407,OMF,2023-02-19 00:00:00,Jo Global,827824,1145995.7814285469,1.384,OMF,2023-02-19 00:00:00,Jo Global,826460,1193371.3877926907,1.444,OMF,2023-02-19 00:00:00,Jo Global,822681,1313935.3538818315,1.597,OMF
2023-02-19 00:00:00,surface pressure,102461,40689.066330474656,0.397,OMF (1st INNER LOOP),2023-02-19 00:00:00,surface pressure,102480,35445.01116569409,0.346,OMF (1st INNER LOOP),2023-02-19 00:00:00,surface pressure,102528,38211.0786503356,0.373,OMF (1st INNER LOOP),2023-02-19 00:00:00,surface pressure,102433,44631.54111017792,0.436,OMF (1st INNER LOOP)
2023-02-19 00:00:00,temperature,55885,81595.09559225358,1.46,OMF (1st INNER LOOP),2023-02-19 00:00:00,temperature,55892,79260.4755457517,1.418,OMF (1st INNER LOOP),2023-02-19 00:00:00,temperature,55893,83523.60941825307,1.494,OMF (1st INNER LOOP),2023-02-19 00:00:00,temperature,55891,99873.4629687787,1.787,OMF (1st INNER LOOP)
2023-02-19 00:00:00,wind,167620,214354.87186332527,1.279,OMF (1st INNER LOOP),2023-02-19 00:00:00,wind,167550,208521.12078762118,1.245,OMF (1st INNER LOOP),2023-02-19 00:00:00,wind,167522,213905.33071616414,1.277,OMF (1st INNER LOOP),2023-02-19 00:00:00,wind,167426,239526.96526971128,1.431,OMF (1st INNER LOOP)
2023-02-19 00:00:00,moisture,22004,11655.338155714438,0.53,OMF (1st INNER LOOP),2023-02-19 00:00:00,moisture,22005,12318.778775544604,0.56,OMF (1st INNER LOOP),2023-02-19 00:00:00,moisture,22005,11591.37646108051,0.527,OMF (1st INNER LOOP),2023-02-19 00:00:00,moisture,22005,12556.271826196902,0.571,OMF (1st INNER LOOP)
2023-02-19 00:00:00,gps,302563,680958.3874284172,2.251,OMF (1st INNER LOOP),2023-02-19 00:00:00,gps,302449,670805.1052491997,2.218,OMF (1st INNER LOOP),2023-02-19 00:00:00,gps,302419,691130.8764918112,2.285,OMF (1st INNER LOOP),2023-02-19 00:00:00,gps,300782,745175.7339488142,2.477,OMF (1st INNER LOOP)
2023-02-19 00:00:00,radiance,178426,137281.7310606394,0.769,OMF (1st INNER LOOP),2023-02-19 00:00:00,radiance,177448,139645.28990473575,0.787,OMF (1st INNER LOOP),2023-02-19 00:00:00,radiance,176093,155009.1160550461,0.88,OMF (1st INNER LOOP),2023-02-19 00:00:00,radiance,174144,172171.37875815245,0.989,OMF (1st INNER LOOP)
